S.no.,Event Name, Speaker Name, Display Pic url,Designation, Company, Short Bio, City, Country, Linkedin, Twitter, Wikipedia, Facebook, Website
90,AI & Big Data Expo,Bret Baas,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Bret-Baas.jpg,CIO / CTO,Rai Amsterdam,"Bret Baas is CIO/CTO of RAI Amsterdam and has been a driver behind the digital ambitions of RAI well before the appointment into his current role. In his role he contributed in formulating the RAI vision for digital transformation. In parallel he has experimented with and implemented many new digital technologies along the full exhibitor and visitor journey at RAI. To enable this, he has dealt with and redesigned all aspects of the IT system and hardware landscape. He continuously stimulates RAI management and event organizers to test and embrace digital technologies.",Not Available,Not Available,https://nl.linkedin.com/in/bret-baas-33b35b1,https://www.ai-expo.net/europe/speaker/bret-baas/,https://en.wikipedia.org/wiki/Amsterdam_RAI,https://www.facebook.com/public/Bret-Baas,https://www.rai.nl/en/
91,AI & Big Data Expo,Pieter Bons,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Pieter-Bons.jpg,Data Scientist,Ortec,"Pieter Bons is a data scientist at ORTEC. His passion for understanding how things work first led him to a PhD in experimental physics. During his PhD he studied the fundamental properties of ultra-cold atoms. The belief that data science can reach beyond lasers in a vacuum chamber brought him to ORTEC, a company leveraging optimization technology and data science to create business value. Pieter has been the driving force behind several AI projects involving Natural Language Processing and Smart Search Engines, including an award-winning Recommender system. He currently supports KLM in kick-starting new analytics projects to help them become more data-driven.",Not Available,Not Available,https://www.linkedin.com/in/pieter-bons-ph-d-5251a728/,https://www.ai-expo.net/europe/speaker/pieter-bons/,,https://www.facebook.com/public/Pieter-Bons,https://ortec.com/
92,AI & Big Data Expo,Jan Morgenthal,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Jan-Morganthal.jpg,Chief Product Owner Artificial Intelligence,Deutsche Telekom,"Jan is the product & AI engineering lead at Deutsche Telekom Group. He is working with his team on several AI applications from chatbots over call emotion detection to machine learning use cases to enable with this work the European operating businesses of Deutsche Telekom to exceed customer expectations and business goals. Before Deutsche Telekom Jan worked as a project leader at a digital, boutique consultancy in Germany and South Korea. He holds a master degree in Management Information Systems.",Not Available,Not Available,https://www.crunchbase.com/person/jan-morgenthal,https://twitter.com/morgenthaljan?lang=en,https://en.wikipedia.org/wiki/Deutsche_Telekom,https://www.facebook.com/jan.morgenthal.3,https://www.telekom.com/en
93,AI & Big Data Expo,Marrit Kuin,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Marrit-Kuin.jpg,Global Digital Innovation Manager,Royal FrieslandCampina,"With a background in Computer Science, Marrit started her carreer as Lean Six Sigma Black Belt. Now she works on transforming the business through digital innovation at Royal FrieslandCampina. She connects potential partners to business groups based on their digital needs.",Amsterdam Area, Netherlands,https://nl.linkedin.com/in/marritkuin,https://nl.linkedin.com/in/marritkuin,https://en.wikipedia.org/wiki/FrieslandCampina,https://www.facebook.com/marrit.kuin,https://www.frieslandcampina.com/en/
94,AI & Big Data Expo,Allison Kang,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Allison-Kang-new-1.jpg,"VP, Content Curator, Spokesperson",BPU Holdings,"Allison comes from the international contemporary art world. Having 10 years in the field as a Contemporary Art Advisor and Art Specialist, her transition to BPU Holdings and AEI technology proved to be a unique and commonsensical transition. Artificial Emotional Intelligence (AEI) emulates how people feel. Fine art is no different in understanding clientele’s emotions and reactions as part of the business deal. AI now having the ability to recognize consumer buying and selling patterns proves to have leverage in the way individuals and companies do business. Allison’s knowledge and global experience has been essential to understanding how to select consumer content to pique interest; more importantly, enhance their well-being.",Not Available,Not Available,https://www.ai-expo.net/europe/speaker/allison-kang/,https://www.ai-expo.net/europe/speaker/allison-kang/,,https://www.facebook.com/public/Allison-Kang,https://bpuholdings.com/
95,AI & Big Data Expo,Irakli Beridze,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Irakli-Beridze.jpg,Head of the Centre for Artificial Intelligence and Robotics,"United Nations, UNICRI","Irakli Beridze is in charge of the Centre for Artificial Intelligence and Robotics of the United Nations Interregional Crime and Justice Research Institute’s (UNICRI). Since 2014, organized number of AI related high-level events at the UNGA, and other international forums, identifying solutions that AI can contribute to the achievement of the UN Sustainable Development Goals. He is also responsible for initiating and organizing training programmes worldwide on AI and Robotics for wide range of stakeholders. He previously managed global projects on mitigating the risks related to weapons of mass destruction and has over 18 years’ experience in leading complex multilateral negotiations. Mr Beridze is a recipient of recognition on the awarding of the Nobel Peace Prize to the OPCW in 2013.",The Hague Area, Netherlands,https://www.linkedin.com/in/irakli-beridze-8014b8a/,https://www.linkedin.com/in/irakli-beridze-8014b8a/,https://en.wikipedia.org/.../United_Nations_Interregional_Crime_and_Justice_Researc...,https://www.facebook.com/public/Irakli-Beridze,www.unicri.it/
96,AI & Big Data Expo,Alex Bunardzic,https://www.ai-expo.net/northamerica/wp-content/uploads/2017/08/Alex-Bunzardic-1.jpg,"Former Senior Software Development, Research and Development Staples",Staples,"Alex has 27 years of full time experience in software development. Starting with Lisp programming at the University, and then moving into the world of business computing, Alex has worked with a wide variety of technologies. From imperative, object oriented programming, to functional/declarative programming. Alex’s expertise spans developing software solutions for healthcare, financial and e-commerce industry sectors. While still at the University, Alex read a seminal book “Gödel, Escher, Bach: An Eternal Golden Braid” by Douglas Hofstadter and become fascinated by the Artificial Intelligence research. Soon after that came the strong interest in the neural networks research. After spending some time building solutions utilizing the web 2.0 technologies (REST and HATEOAS), Alex got involved in the nascent web 3.0 initiatives (the so-called ‘semantic web’). The web standards fostered by the W3C ‘web app manifest’ ushered the new era of Progressive Web Apps (PWA). In addition to this vast improvement in the web technology, web 3.0 also enables the emergence of Conversational User Interface (CUI). Alex has done extensive work in formulating and implementing conversational interface on the web. He had delivered a talk on that topic at the first European Chatbot conference, held in Vienna, Austria in October 2016 (https://www.youtube.com/watch?v=IzNT1NPlVJU&t=120s). Alex is a frequent contributor to the “Free Code Camp” publication (https://medium.freecodecamp.com), as well as to the “Chatbots Magazine” (https://chatbotsmagazine.com) and the “Bots for Business” magazine (https://medium.com/bots-for-business). Alex also keeps many of his writings on his Medium page (https://medium.com/alex-bunardzic).", British Columbia, Canada,https://ca.linkedin.com/in/alexbunardzic,https://www.crunchbase.com/person/alex-bunardzic,https://en.wikipedia.org/wiki/Staples_Inc.,https://www.facebook.com/public/Alex-Bunardzic,https://www.staples.com/
97,AI & Big Data Expo,Martin Ruane,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Martin-Ruane.jpg,Programme Director,Engie,"Martin has worked for ENGIE for 4 years in the role of Programme Director, leading on RPA.  Having pioneered the introduction of RPA within ENGIE, a global Energy and FM company, he has a breadth of experience in the field.  Under Martin’s leadership, ENGIE has won two UK national awards for it’s RPA programme.  A thought leader in the industry, Martin author’s articles and is an international conference speaker.  Martin is passionate about automation and is always keen to share his experience with others", E Riding of Yorkshire, United Kingdom,https://uk.linkedin.com/in/martinjruane,https://twitter.com/martin_ruane?lang=en,https://en.wikipedia.org/wiki/Engie,https://www.facebook.com/public/Martin-Ruane,https://www.engie.com/en/
98,AI & Big Data Expo,Alexander Chub,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Alexander-Chub.jpg,Chief Strategist,Skychain,"Professional with 20+ years of experience in development of complex software projects in hybrid platforms. I’ve took part in all of the stages of software development cycle providing best industry practices to the team. Also, I have always had an extreme passion about neutral networks and deep machine learning.",Not Available,Not Available,https://www.linkedin.com/pub/dir/Alexander/Chub,https://twitter.com/IntHealthAI/status/1039866258940944386,,https://www.facebook.com/public/Alexander-Chub,https://skychain.emirates.com/skychain/app?service=page/nwp:Login
99,AI & Big Data Expo,Fabian J. G. Westerheide,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/fabian-westerheide-3.jpg,Founder and CEO,Asgard,"Fabian J. G. Westerheide, founder and CEO of Asgard, is an international expert on Artificial Intelligence strategy, serial entrepreneur and venture capitalist.", Berlin, Germany,https://de.linkedin.com/in/fwesterheide,https://twitter.com/asgardvc?lang=en,https://marvelcinematicuniverse.fandom.com/wiki/Asgard,https://www.facebook.com/.../fabian-j-g-westerheide-the.../2094411033912350/,https://en.wikipedia.org/wiki/Asgard
100,AI & Big Data Expo,Carlos Art Nevarez,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/CarlosArtNevarez-1.jpg,CTO,BPU Holdings,"Art Nevarez has over 30 years experience in the high-tech world. He has been with BPU Holdings as Chief Technology Officer for four years. His team has dedicated themselves to the development of ZimOS, the Artificial Emotional Intelligent (AEI)platform. Art is an expert software architect and team leader in technologies including: mobile, social, Cloud and invasive computing, SaaS, enterprise security, machine learning, big data analytics, and systems architecture.",Not Available,Not Available,https://in.linkedin.com/company/bpu-holdings,https://twitter.com/bpu_holdings?lang=en,,https://www.facebook.com/public/Carlos-Nevarez,https://bpuholdings.com/
101,AI & Big Data Expo,Pratyush Sinha,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Prattush-Sinha.jpg,Principal Data Scientist,(Formerly) VEON,"I have worked for more than 10 years in data science for Gambling, High Finance, Telco, Medicine , Utility  and Fintech business across Europe.", North Holland Province, Netherlands,https://nl.linkedin.com/in/pratyushsinhahec,https://twitter.com/prat1204?lang=en,https://en.wikipedia.org/wiki/VEON,https://www.facebook.com/public/Pratyush-Sinha,https://en.wikipedia.org/wiki/VEON
102,AI & Big Data Expo,Miriam Huijser,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Miriam-Huijser.jpg,Co-Founder & Chief Research Officer,Aiir Innovations ,"Miriam has a great passion for applying scientific methods in real-world applications, improving processes within complex systems, especially those involving humans. She studied at the University of Amsterdam and graduated cum laude for both her Bachelor’s and Master’s degree in Artificial Intelligence, with a publication at the prestigious International Conference on Computer Vision 2017.",Not Available,Not Available,https://www.linkedin.com/company/aiir-innovations,https://twitter.com/miriamhuijser?lang=en,,https://www.facebook.com/public/Miriam-Mariam,https://aiir.nl/
103,AI & Big Data Expo,Maarten Stol,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Maarten-Stol.jpg,Principal Scientific Adviser,BrainCreators,Maarten studied AI at the University of Amsterdam in the 90’s together with the founders of BrainCreators.,Amsterdam Area, Netherlands,https://www.linkedin.com/in/maarten-c-s-905bba2b/,https://twitter.com/BrainCreators/status/1068158327501279232/photo/1,,https://www.facebook.com/maarten.stol.7,https://www.braincreators.com/
104,AI & Big Data Expo,Jan van Gemert,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Jan-Van-Gemert.jpg,Assistant Professor,TU Delft University of Technology,"Jan van Gemert received a PhD degree from the University of Amsterdam in 2010. There he was a post-doctoral fellow as well as at École Normale Supérieure in Paris. Currently he heads the Computer Vision group at Delft University of Technology, where he teaches the “Computer Vision” and “Deep learning” MSc courses. His research interests is automatic image and video understanding. He published over 50 peer-reviewed papers with more than 3,500 citations. Co-Founder of Aiir-Innovations: Intelligent visual inspection",Amsterdam Area, Netherlands,https://nl.linkedin.com/in/jan-van-gemert-1628b94,https://twitter.com/jan_gemert?lang=en,https://en.wikipedia.org/wiki/Delft_University_of_Technology,https://www.facebook.com/public/Jan-van-Gemert,https://www.tudelft.nl/en/
105,AI & Big Data Expo,Violeta Misheva,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Violeta-Misheva.jpg,Data Scientist,ABN AMRO Bank N.V.,"I have been working as a data scientist at ABN AMRO bank for a bit more than a year. Before that, I worked for a 1,5 years as a data science consultant at Accenture and prior to that, I was working on my PhD. I have obtained a PhD in applied microeconometrics from Erasmus University in Rotterdam. I derive energy from working on challenging data problems, learning and applying new algorithmic tools, and solving problems with potential wider social implications. ",Amsterdam Area, Netherlands,https://nl.linkedin.com/in/violeta-misheva-phd-29674588,https://nl.linkedin.com/in/violeta-misheva-phd-29674588,https://en.wikipedia.org/wiki/ABN_AMRO,https://www.facebook.com/public/Violeta-Misheva,https://www.abnamro.com/en/index.html
106,AI & Big Data Expo,Christophe Eschenbrenner,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/christophe-eschenbrenner.jpg,IOT & DATA foundations program manager,ALSTOM DIGITAL MOBILITY,"Graduated at Neoma Business School and trained to management at Centrale Essec, Christophe ESCHENBRENNER is a Digital, Sales and Customer service innovation leader. He has joined Alstom in 2011 to launch ecommerce activities for spare parts and repairs. Then he jumped to 3dprinting R&D with a view to make exclusive design, cut costs for small batches and ease supply chain. He is currently IOT and BIGDATA program manager, within Smart Mobility innovative team. Boost by an entrepreneurial mindset, he is known to have a global vision and drive change, beyond technologies boundaries.",Not Available,Not Available,https://fr.linkedin.com/in/eschenbrenner,https://www.ai-expo.net/europe/speaker/christophe-eschenbrenner/,,https://www.facebook.com/public/Christophe-Eschenbrenner,https://www.alstom.com/our-solutions/digital-mobility
107,AI & Big Data Expo,Przemysław Lewicki,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/P.Lewicki.jpg,Director Retail Credits Service Center,ING,"Director of Retail Credit Service Centre in ING Bank Slaski in Poland. Responsible for Robotic Process Automation, also a member of Expert Team within global ING Robotics&AI project. Experienced in implementing RPA since 2008. Has a professional background in optimization and automation of business processes.",Not Available,Not Available,https://pl.linkedin.com/in/przemysław-lewicki-03b50874,https://www.ai-expo.net/europe/speaker/przemyslaw-lewicki/,https://en.wikipedia.org/wiki/ING_Vysya_Bank,https://www.facebook.com/public/Przemysław-Lewicki,https://www.ing.com/Home.htm
108,AI & Big Data Expo,Len Debets,https://www.ai-expo.net/europe/wp-content/uploads/2019/03/LEN.jpg,Founder of KPMG's Digital Advisor,KPMG,"Over the last years Len has been deeply involved in the market needs, business drivers and the challenges chatbot technology brings to companies. Within KPMG he is lead for Digital Advisor, a SaaS platform developed for organizations to build, maintain and manage digital assistants and chatbots. Len is part of the KPMG Smart Tech Solutions Team.",Not Available,Not Available,https://nl.linkedin.com/in/len-debets,https://www.ai-expo.net/europe/speaker/len-debets/,https://en.wikipedia.org/wiki/KPMG,https://www.facebook.com/len.debets,https://home.kpmg/xx/en/home.html
109,AI & Big Data Expo,Pascha Iljin,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Kate.jpg,Manager FP&A Predictive Analytics and Big Data ,AkzoNobel,To follow soon…,Not Available,Not Available,https://nl.linkedin.com/in/paschailjin,https://www.ai-expo.net/europe/speaker/pascha-iljin/,https://en.wikipedia.org/wiki/AkzoNobel,https://www.iottechexpo.com/europe/speaker/pascha-iljin/,https://www.akzonobel.com/en
110,AI & Big Data Expo,Max Amordeluso,https://www.ai-expo.net/europe/wp-content/uploads/2017/05/Amazon_Alexa-237.jpg,EU Lead Evangelist Alexa ,Amazon ,"Max Amordeluso is part of Amazon’s Alexa Skills Kit (ASK) team in Europe. Max leads an organization responsible for adding new skills to the Alexa Voice Service, working with third party developers to ensure that new skills provide the most natural and delightful voice customer experience possible. During a career spanning over 15 years Max has held several technical leadership roles, and, prior to his current role, spent two years leading the Solutions Architects team for Amazon Web Services in Europe. Max holds an MBA from University of Miami and is passionate about topics including Human Computer Interaction, the Internet of Things and the realization of science fiction predictions.",Not Available,Not Available,https://www.linkedin.com/in/maxamordeluso/,https://twitter.com/maxamorde?lang=en,https://en.wikipedia.org/wiki/Amazon_(company),https://d.facebook.com/ThinkingDigital/photos/a.../10156255319580797/?...,https://www.amazon.in/
111,AI & Big Data Expo,Carla Jesus,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Car.jpg,Senior Product Owner,Adidas,"I have spent the past 8 years at adidas, working in different roles and countries.",Not Available,Not Available,https://nl.linkedin.com/in/carla-jesus,https://www.ai-expo.net/europe/speaker/carla-jesus/,https://en.wikipedia.org/wiki/Adidas,https://www.facebook.com/public/Carla-Jesus,https://shop.adidas.co.in/
112,AI & Big Data Expo,Jo Hill,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Jo-Hill.png,"Director - Market Intelligence, Data and Analysis",Financial Conduct Authority,"Jo is the Director of Market Intelligence, Data and Analysis at the Financial Conduct Authority (FCA). Jo is accountable for the delivery of the FCA’s Data Strategy and Operations, RegTech agenda, the FCA’s recently established Advanced Analytics department and the Behavioural Economics and Data Science programme. Jo also oversees the FCA’s Sector Views (common view of regulatory risk) and Consumer Insight, which includes the “FCA Mission: Our Future Approach to Consumers” and “Financial Lives” survey. Prior to her appointment as Director of Market Intelligence, Data and Analysis, Jo has held a number of roles across the FCA and Financial Services Authority in Strategy, Supervision, Authorisations and Enforcement, as well as holding roles in the Banking and Insurance industries.", Greater London, United Kingdom,https://uk.linkedin.com/in/jo-hill-04224615,https://twitter.com/thefca/status/877194940270465024?lang=en,https://en.wikipedia.org/wiki/Financial_Conduct_Authority,https://www.facebook.com/public/Jo-Hill,https://www.fca.org.uk/
113,AI & Big Data Expo,Dr. Utku Pamuksuz,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Utku-Pamuksuz.jpg,"Sr. Data Scientist, Co-Founder, and Clinical Professor of Data Analytics","Grainger, Inference Analytics and University of Illinois Urbana-Champaign.","Dr. Utku Pamuksuz is a data scientist with expertise in artificial intelligence, business analytics, applied mathematics, and machine learning. He has been teaching at the University of Illinois at Urbana Champaign (UIUC) at the Gies College of Business and the School of Engineering at Northwestern University.",Chicago, Illinois,https://www.linkedin.com/in/utku-pamuksuz,https://www.linkedin.com/in/utku-pamuksuz,,https://www.linkedin.com/in/utku-pamuksuz,https://www.linkedin.com/in/utku-pamuksuz
114,AI & Big Data Expo,Steve Brendish,https://www.ai-expo.net/northamerica/wp-content/uploads/2018/10/Steve-Brendish.jpg,Founder & Creative Director,2 Dam Creative   ,Steve’s background is in Digital Design (UI &UX). He has worked in the Design Industry in the UK and Australia for 28 years,Melbourne, Australia,https://au.linkedin.com/in/steve-brendish,https://twitter.com/2damcreative?lang=en,,https://www.facebook.com/public/Steve-Brendish,https://2damcreative.com/
115,AI & Big Data Expo,Dr. Richard Vdovjak,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Richard-Vdovjak.jpg,Principal scientist in Data Science and AI,Philips Healthcare,Not Available on expo,Eindhoven Area, Netherlands,https://nl.linkedin.com/in/richard-vdovjak-9606855,https://twitter.com/ai_expo/status/999258046953148418,https://en.wikipedia.org/wiki/Philips,https://www.facebook.com/.../posts/...dr-richard-vdovjak...-/216305338959974/,https://www.philips.co.in/healthcare
116,AI & Big Data Expo,Arka Sarkar,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Arka-Sarka.jpg,"Product Owner, Data Science",Booking.com,Not Available on expo,Amsterdam Area, Netherlands,https://in.linkedin.com/in/arka87,https://twitter.com/ai_expo/status/993810576643158021,,https://www.facebook.com/public/Arka-Sarkar,https://www.booking.com/
117,AI & Big Data Expo,Simon Poole,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Simon-Poole.jpg,Head of Technology,Just Eat,"Simon Poole is Head of Technology for personalisation at Just Eat where he combines his passions of Product, Data, UX and Engineering to build user-centered data science into Just Eat’s product workflow (and sometimes gets it right).  Previously Simon worked at Amazon where he led the development of IMDb’s user-generated content platform.",Bristol, United Kingdom,https://uk.linkedin.com/in/simon-poole-79a8473,https://twitter.com/justeatplc/status/1012253815897317376,https://en.wikipedia.org/wiki/Just_Eat,https://www.facebook.com/public/Simon-Poole,https://www.skipthedishes.com/
118,AI & Big Data Expo,Paige Leuschner,https://www.ai-expo.net/europe/wp-content/uploads/2018/06/Paige-Leuschner-Bio-Pic.jpg,Research Analyst,Navigant Research,"Paige Leuschner is a research analyst with Navigant Research in the Building Innovations program, managing the Residential Energy Innovations research service and supporting the Internet of Things research service. Leuschner specializes in the smart home, Internet of Things, smart thermostats, home energy management, demand-side management, and utility customer engagement.",London, United Kingdom,https://uk.linkedin.com/in/paige-leuschner-3842a7a7,https://twitter.com/navigantrsrch/status/932982391823626240,,https://www.navigantresearch.com/team/paige-leuschner,https://www.navigantresearch.com/
119,AI & Big Data Expo,George Davis,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/George-Davis.png,CEO,Prosper BI,"After spending 3 years working in the FinTech industry, George founded The SenLab Group Limited straight out of university and, shortly after, incorporated its first subsidiary; Prosper Systems Limited. Writing the initial algorithms for the machine learning software, George aims for Prosper BI to bring financial forecasting to SMEs globally.”",London, United Kingdom,https://uk.linkedin.com/in/georgedavismd,https://twitter.com/prospersystems,,https://www.facebook.com/public/George-Davis,https://prosperbi.com/
120,AI & Big Data Expo,Simon Morel,https://www.ai-expo.net/europe/wp-content/uploads/2018/04/Simon-Morel.png,Partner & Head of Product ,BotSupply,"Partner & Head of Product at BotSupply, who works in the intersection of AI and Creativity. We supply enterprises with custom made products, with a main focus on solutions within chatbots and AI – specifically NLP and Computer Vision, which are all our own technologies. I personally work primarily with the design processes of our clients’ projects to define, scope and ultimately design & prototype the solutions.",Not Available,Not Available,https://dk.linkedin.com/in/simon-svankjær-morel-70114b79,https://dk.linkedin.com/in/simon-svankjær-morel-70114b79,,https://www.facebook.com/public/Simon-Morel,https://www.botsupply.ai/
121,AI & Big Data Expo,Alexander Denev,https://www.ai-expo.net/global/wp-content/uploads/2018/03/alexander-denev-new.png,(Formerly) Executive Director – Head of Quantitative Research and Advanced Analytics, IHS Markit,Alexander has more than 15 years of experience in analytics and is currently Head of Quantitative Research and Advanced Analytics at IHS Markit., Greater London, United Kingdom,https://uk.linkedin.com/in/alexander-denev-66a25824,https://ihsmarkit.com/experts/denev-alexander.html,https://en.wikipedia.org/wiki/IHS_Markit,https://www.facebook.com/public/Alexander-Denev,https://ihsmarkit.com/index.html
122,AI & Big Data Expo,Sreenath Jalla,https://www.ai-expo.net/europe/wp-content/uploads/2018/05/Sreenath-Jalla.jpg,"SAP, Finance and Supply Chain Transformation",Maersk Line,Not Available on expo, Greater London, United Kingdom,https://uk.linkedin.com/in/sreenath-r-jalla-96202ba,https://twitter.com/iottechexpo/status/1004317728390279169,https://en.wikipedia.org/wiki/Maersk_Line,https://www.facebook.com/public/Sreenath-Jalla,https://www.maersk.com/
123,AI & Big Data Expo,Peter Jackson,https://www.ai-expo.net/global/wp-content/uploads/2017/10/PJ-headshot.png,Chief Data Officer,Southern Water,To follow soon…,Not Available,Not Available,https://in.linkedin.com/company/cdosplaybook,https://twitter.com/cdosplaybook?lang=en,https://en.wikipedia.org/wiki/Southern_Water,https://www.facebook.com/PeterJacksonNZ/,https://www.southernwater.co.uk/
124,AI & Big Data Expo,Dor Kedem ,https://www.ai-expo.net/europe/wp-content/uploads/2018/04/Dor-ING.jpeg,Senior Data Scientist ,ING,Not Available on expo,Not Available,Not Available,https://in.linkedin.com/pub/zhe-sun/2a/9a2/118,https://careers.twitter.com/...for-twitter/.../senior-data-scientist-technical-lead-consumer...,https://en.wikipedia.org/wiki/ING_Vysya_Bank,https://www.facebook.com/public/Dor-Kedem,https://www.ing.com/Home.htm
